prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,f5tts,cpu,,True,0,True,43443.2,43.4432,1.397,0.03,2519.2,,145.008,True,
1,f5tts,cpu,,True,1,False,45384.4,45.3844,1.397,0.03,2588.9,,0,True,
1,f5tts,cpu,,True,2,False,45320.3,45.3203,1.397,0.03,2590.7,,0,True,
1,f5tts,cuda,,True,0,True,1231.5,1.2315,1.397,1.13,2729.2,766.2,13.379,True,
1,f5tts,cuda,,True,1,False,851.2,0.8512,1.397,1.64,2396.9,766.2,0,True,
1,f5tts,cuda,,True,2,False,705.5,0.7055,1.397,1.98,2405.0,766.2,0,True,
1,indextts,cpu,,True,0,True,2966.4,2.9664,2.694,0.91,3836.7,,25.129,True,
1,indextts,cpu,,True,1,False,2085.0,2.085,2.612,1.25,3856.8,,0,True,
1,indextts,cpu,,True,2,False,1998.0,1.998,2.473,1.24,3871.6,,0,True,
1,indextts,cuda,,True,0,True,3462.6,3.4626,2.508,0.72,4162.3,7192.7,26.479,True,
1,indextts,cuda,,True,1,False,2680.7,2.6807,2.647,0.99,4182.3,7306.7,0,True,
1,indextts,cuda,,True,2,False,2806.4,2.8064,2.612,0.93,4197.4,7308.6,0,True,
1,moss_tts_nano,cpu,,True,0,True,3789.0,3.789,3.36,0.89,3017.5,,16.412,True,
1,moss_tts_nano,cpu,,True,1,False,3279.4,3.2794,3.52,1.07,3312.5,,0,True,
1,moss_tts_nano,cpu,,True,2,False,2701.8,2.7018,2.88,1.07,3287.4,,0,True,
1,moss_tts_nano,cuda,,True,0,True,3236.1,3.2361,3.92,1.21,2465.3,771.1,14.696,True,
1,moss_tts_nano,cuda,,True,1,False,2994.6,2.9946,4.88,1.63,2556.6,772.2,0,True,
1,moss_tts_nano,cuda,,True,2,False,2150.1,2.1501,3.36,1.56,2556.8,772.2,0,True,
1,moss_tts,cuda,,True,0,True,3048.5,3.0485,2.8,0.92,2062.4,23347.7,24.922,True,
1,moss_tts,cuda,,True,1,False,2716.6,2.7166,2.96,1.09,2164.9,23347.7,0,True,
1,moss_tts,cuda,,True,2,False,2719.7,2.7197,2.96,1.09,2154.9,23347.7,0,True,
2,f5tts,cpu,,True,0,True,56773.6,56.7736,3.648,0.06,2507.0,,185.279,True,
2,f5tts,cpu,,True,1,False,56700.0,56.7,3.648,0.06,2605.4,,0,True,
2,f5tts,cpu,,True,2,False,60934.5,60.9345,3.648,0.06,2606.6,,0,True,
2,f5tts,cuda,,True,0,True,1181.5,1.1815,3.648,3.09,2727.6,774.7,13.656,True,
2,f5tts,cuda,,True,1,False,742.0,0.742,3.648,4.92,2394.9,774.7,0,True,
2,f5tts,cuda,,True,2,False,727.2,0.7272,3.648,5.02,2402.4,774.7,0,True,
2,indextts,cpu,,True,0,True,4908.2,4.9082,4.783,0.97,5646.9,,34.018,True,
2,indextts,cpu,,True,1,False,4219.4,4.2194,4.783,1.13,5663.1,,0,True,
2,indextts,cpu,,True,2,False,4240.8,4.2408,4.923,1.16,5665.9,,0,True,
2,indextts,cuda,,True,0,True,5530.1,5.5301,4.644,0.84,6022.9,7192.7,32.233,True,
2,indextts,cuda,,True,1,False,4051.9,4.0519,4.389,1.08,6041.2,7304.6,0,True,
2,indextts,cuda,,True,2,False,4271.7,4.2717,4.632,1.08,6055.5,7305.4,0,True,
2,moss_tts_nano,cpu,,True,0,True,5685.3,5.6853,6.72,1.18,3012.2,,21.416,True,
2,moss_tts_nano,cpu,,True,1,False,4658.9,4.6589,5.76,1.24,3311.8,,0,True,
2,moss_tts_nano,cpu,,True,2,False,4289.9,4.2899,5.2,1.21,3311.3,,0,True,
2,moss_tts_nano,cuda,,True,0,True,5736.4,5.7364,8.0,1.39,2461.7,771.1,23.261,True,
2,moss_tts_nano,cuda,,True,1,False,4280.4,4.2804,6.16,1.44,2562.7,772.2,0,True,
2,moss_tts_nano,cuda,,True,2,False,6179.9,6.1799,10.08,1.63,2566.3,772.2,0,True,
2,moss_tts,cuda,,True,0,True,5091.7,5.0917,7.28,1.43,2065.4,23359.0,29.11,True,
2,moss_tts,cuda,,True,1,False,4192.3,4.1923,6.32,1.51,2168.8,23359.0,0,True,
2,moss_tts,cuda,,True,2,False,3682.8,3.6828,5.28,1.43,2159.5,23359.0,0,True,
3,f5tts,cpu,,True,0,True,77722.2,77.7222,10.165,0.13,2655.9,,244.325,True,
3,f5tts,cpu,,True,1,False,77617.3,77.6173,10.165,0.13,2729.5,,0,True,
3,f5tts,cpu,,True,2,False,77988.3,77.9883,10.165,0.13,2731.0,,0,True,
3,f5tts,cuda,,True,0,True,1534.3,1.5343,10.165,6.63,2729.9,802.2,17.111,True,
3,f5tts,cuda,,True,1,False,1061.0,1.061,10.165,9.58,2397.8,802.2,0,True,
3,f5tts,cuda,,True,2,False,1002.9,1.0029,10.165,10.14,2407.0,802.2,0,True,
3,indextts,cpu,,True,0,True,12388.8,12.3888,14.954,1.21,5650.6,,55.412,True,
3,indextts,cpu,,True,1,False,11200.7,11.2007,15.29,1.37,5671.1,,0,True,
3,indextts,cpu,,True,2,False,11065.8,11.0658,15.325,1.38,5685.2,,0,True,
3,indextts,cuda,,True,0,True,13740.3,13.7403,14.733,1.07,4135.8,7783.2,59.194,True,
3,indextts,cuda,,True,1,False,13093.8,13.0938,14.315,1.09,4156.1,7867.8,0,True,
3,indextts,cuda,,True,2,False,12057.2,12.0572,13.293,1.1,4172.2,7812.6,0,True,
3,moss_tts_nano,cpu,,True,0,True,12681.6,12.6816,14.96,1.18,3215.8,,44.871,True,
3,moss_tts_nano,cpu,,True,1,False,10382.4,10.3824,13.92,1.34,3357.7,,0,True,
3,moss_tts_nano,cpu,,True,2,False,13272.6,13.2726,17.2,1.3,3417.9,,0,True,
3,moss_tts_nano,cuda,,True,0,True,10326.6,10.3266,15.36,1.49,2470.1,776.6,39.325,True,
3,moss_tts_nano,cuda,,True,1,False,12481.9,12.4819,20.72,1.66,2573.6,1121.3,0,True,
3,moss_tts_nano,cuda,,True,2,False,8411.2,8.4112,13.84,1.65,2574.1,772.2,0,True,
3,moss_tts,cuda,,True,0,True,9090.9,9.0909,15.52,1.71,2134.2,23382.8,43.372,True,
3,moss_tts,cuda,,True,1,False,8268.9,8.2689,15.28,1.85,2234.5,23382.8,0,True,
3,moss_tts,cuda,,True,2,False,8540.5,8.5405,15.76,1.85,2226.2,23382.8,0,True,
4,f5tts,cpu,,True,0,True,57133.2,57.1332,3.883,0.07,2505.6,,185.407,True,
4,f5tts,cpu,,True,1,False,59136.4,59.1364,3.883,0.07,2603.5,,0,True,
4,f5tts,cpu,,True,2,False,58596.7,58.5967,3.883,0.07,2604.9,,0,True,
4,f5tts,cuda,,True,0,True,1274.1,1.2741,3.883,3.05,2729.4,776.4,13.656,True,
4,f5tts,cuda,,True,1,False,851.6,0.8516,3.883,4.56,2396.5,775.6,0,True,
4,f5tts,cuda,,True,2,False,819.4,0.8194,3.883,4.74,2403.8,775.6,0,True,
4,indextts,cpu,,True,0,True,5675.6,5.6756,7.198,1.27,5693.0,,32.706,True,
4,indextts,cpu,,True,1,False,4145.9,4.1459,6.165,1.49,5713.1,,0,True,
4,indextts,cpu,,True,2,False,4424.3,4.4243,6.49,1.47,5728.7,,0,True,
4,indextts,cuda,,True,0,True,6072.8,6.0728,6.49,1.07,4158.9,7296.0,33.489,True,
4,indextts,cuda,,True,1,False,4665.5,4.6655,6.084,1.3,4179.2,7394.0,0,True,
4,indextts,cuda,,True,2,False,4617.3,4.6173,5.886,1.27,4194.1,7381.8,0,True,
4,moss_tts_nano,cpu,,True,0,True,5526.5,5.5265,6.32,1.14,3019.0,,22.434,True,
4,moss_tts_nano,cpu,,True,1,False,4966.2,4.9662,6.24,1.26,3309.6,,0,True,
4,moss_tts_nano,cpu,,True,2,False,5030.5,5.0305,6.4,1.27,3297.6,,0,True,
4,moss_tts_nano,cuda,,True,0,True,4942.8,4.9428,6.72,1.36,2463.0,771.1,19.215,True,
4,moss_tts_nano,cuda,,True,1,False,4022.6,4.0226,6.56,1.63,2563.3,772.2,0,True,
4,moss_tts_nano,cuda,,True,2,False,3311.0,3.311,5.52,1.67,2563.3,772.2,0,True,
4,moss_tts,cuda,,True,0,True,4956.1,4.9561,7.12,1.44,2094.7,23356.2,31.225,True,
4,moss_tts,cuda,,True,1,False,4583.4,4.5834,7.12,1.55,2196.1,23356.2,0,True,
4,moss_tts,cuda,,True,2,False,5226.0,5.226,8.4,1.61,2220.7,23356.2,0,True,
5,moss_tts_nano,cpu,,True,0,True,4204.1,4.2041,4.16,0.99,3018.8,,18.403,True,
5,moss_tts_nano,cpu,,True,1,False,4468.7,4.4687,5.52,1.24,3307.8,,0,True,
