prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,neutts_air,cpu,air,True,0,True,1469.9,1.4699,0.4,0.27,5599.9,,40.173,True,
1,neutts_air,cpu,air,True,1,False,597.3,0.9566,0.78,0.82,5657.8,,0,True,
1,neutts_air,cpu,air,True,2,False,663.1,1.0795,0.98,0.91,5665.6,,0,True,
1,neutts_air,cuda,air,True,0,True,1823.6,2.4731,1.36,0.55,2911.4,3336.1,22.255,True,
1,neutts_air,cuda,air,True,1,False,490.8,4.4128,5.0,1.13,2964.3,3336.1,0,True,
1,neutts_air,cuda,air,True,2,False,502.5,0.5025,0.36,0.72,2971.7,3335.9,0,True,
1,neutts_nano,cpu,nano,True,0,True,869.5,0.8696,0.4,0.46,5156.2,,19.766,True,
1,neutts_nano,cpu,nano,True,1,False,333.6,0.3336,0.48,1.44,5174.4,,0,True,
1,neutts_nano,cpu,nano,True,2,False,404.7,0.5742,0.7,1.22,5177.7,,0,True,
1,neutts_nano,cuda,nano,True,0,True,763.7,0.8294,0.68,0.82,2551.7,3336.1,15.595,True,
1,neutts_nano,cuda,nano,True,1,False,320.9,0.3804,0.62,1.63,2576.2,3336.1,0,True,
1,neutts_nano,cuda,nano,True,2,False,390.4,0.3904,0.54,1.38,2581.9,3336.0,0,True,
2,neutts_air,cpu,air,True,0,True,1618.6,9.9544,8.9,0.89,5548.6,,33.549,True,
2,neutts_air,cpu,air,True,1,False,384.0,0.384,0.22,0.57,5565.2,,0,True,
2,neutts_air,cpu,air,True,2,False,605.8,6.1605,6.58,1.07,5592.2,,0,True,
2,neutts_air,cuda,air,True,0,True,1315.3,1.4003,0.62,0.44,2892.2,3336.1,29.122,True,
2,neutts_air,cuda,air,True,1,False,455.4,6.1982,8.84,1.43,2989.8,3336.1,0,True,
2,neutts_air,cuda,air,True,2,False,536.9,9.0832,12.26,1.35,3082.6,3336.1,0,True,
2,neutts_nano,cpu,nano,True,0,True,990.2,2.5309,2.26,0.89,5165.3,,21.442,True,
2,neutts_nano,cpu,nano,True,1,False,358.6,1.3947,1.86,1.33,5193.2,,0,True,
2,neutts_nano,cpu,nano,True,2,False,562.0,1.8943,2.02,1.07,5208.3,,0,True,
2,neutts_nano,cuda,nano,True,0,True,1025.1,1.8291,1.9,1.04,2562.2,3336.1,19.225,True,
2,neutts_nano,cuda,nano,True,1,False,325.2,1.2146,1.82,1.5,2594.8,3336.1,0,True,
2,neutts_nano,cuda,nano,True,2,False,410.4,1.4045,2.0,1.42,2608.5,3336.1,0,True,
3,neutts_air,cpu,air,True,0,True,2646.6,20.4727,15.76,0.77,5592.2,,69.409,True,
3,neutts_air,cpu,air,True,1,False,578.0,15.9249,14.66,0.92,5668.0,,0,True,
3,neutts_air,cpu,air,True,2,False,695.0,13.8187,13.52,0.98,5696.1,,0,True,
3,neutts_air,cuda,air,True,0,True,1397.6,13.1887,16.0,1.21,3030.6,3336.1,50.883,True,
3,neutts_air,cuda,air,True,1,False,519.3,12.1847,16.24,1.33,3167.0,3336.1,0,True,
3,neutts_air,cuda,air,True,2,False,516.0,11.1244,16.74,1.5,3284.5,3336.1,0,True,
3,neutts_nano,cpu,nano,True,0,True,808.4,6.8951,11.8,1.71,5240.8,,35.295,True,
3,neutts_nano,cpu,nano,True,1,False,364.9,6.0773,11.46,1.89,5295.6,,0,True,
3,neutts_nano,cpu,nano,True,2,False,390.2,6.7132,12.44,1.85,5335.0,,0,True,
3,neutts_nano,cuda,nano,True,0,True,882.8,4.8707,10.78,2.21,2647.4,3336.1,26.505,True,
3,neutts_nano,cuda,nano,True,1,False,303.7,4.3411,10.6,2.44,2737.6,3336.1,0,True,
3,neutts_nano,cuda,nano,True,2,False,311.1,4.8558,12.16,2.5,2828.9,3336.1,0,True,
4,neutts_air,cpu,air,True,0,True,1248.9,11.2036,11.88,1.06,5579.3,,40.828,True,
4,neutts_air,cpu,air,True,1,False,507.6,6.3277,7.74,1.22,5615.3,,0,True,
4,neutts_air,cpu,air,True,2,False,515.5,8.0932,9.9,1.22,5668.5,,0,True,
4,neutts_air,cuda,air,True,0,True,1297.3,9.666,12.52,1.3,2996.1,3336.1,35.479,True,
4,neutts_air,cuda,air,True,1,False,442.1,6.6685,9.38,1.41,3070.6,3336.1,0,True,
4,neutts_air,cuda,air,True,2,False,473.4,6.5801,10.0,1.52,3148.6,3336.1,0,True,
4,neutts_nano,cpu,nano,True,0,True,827.0,3.4301,5.16,1.5,5184.7,,25.624,True,
4,neutts_nano,cpu,nano,True,1,False,378.2,3.4365,5.78,1.68,5235.9,,0,True,
4,neutts_nano,cpu,nano,True,2,False,394.1,3.048,5.38,1.77,5249.4,,0,True,
4,neutts_nano,cuda,nano,True,0,True,764.5,1.7055,3.06,1.79,2570.9,3336.1,19.038,True,
4,neutts_nano,cuda,nano,True,1,False,291.0,2.3279,4.82,2.07,2624.7,3336.1,0,True,
4,neutts_nano,cuda,nano,True,2,False,383.6,2.4955,5.02,2.01,2661.7,3336.1,0,True,
5,neutts_nano,cpu,nano,True,0,True,821.7,2.9821,4.72,1.58,5183.3,,23.682,True,
5,neutts_nano,cpu,nano,True,1,False,337.1,4.0191,7.06,1.76,5233.0,,0,True,
5,neutts_nano,cpu,nano,True,2,False,346.0,1.7748,3.2,1.8,5231.1,,0,True,
5,neutts_nano,cuda,nano,True,0,True,832.6,2.4529,5.28,2.15,2589.2,3336.1,21.089,True,
