prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,longcat_1b,cuda,1b,True,0,True,2394.2,2.3942,2.304,0.96,2274.8,5361.8,65.556,True,
1,longcat_1b,cuda,1b,True,1,False,1237.9,1.2379,2.304,1.86,2274.9,5361.9,0,True,
1,longcat_1b,cuda,1b,True,2,False,1247.6,1.2476,2.304,1.85,2274.9,5363.7,0,True,
1,longcat_3p5b,cuda,3.5b,True,0,True,2291.5,2.2915,2.304,1.01,2272.1,14829.0,150.717,True,
1,longcat_3p5b,cuda,3.5b,True,1,False,1711.5,1.7115,2.304,1.35,2272.1,14827.9,0,True,
1,longcat_3p5b,cuda,3.5b,True,2,False,1807.3,1.8073,2.304,1.27,2272.1,14828.0,0,True,
2,longcat_1b,cuda,1b,True,0,True,1510.8,1.5108,6.059,4.01,2231.2,5482.8,14.147,True,
2,longcat_1b,cuda,1b,True,1,False,972.1,0.9721,6.059,6.23,2231.2,5482.9,0,True,
2,longcat_1b,cuda,1b,True,2,False,970.7,0.9707,6.059,6.24,2231.2,5483.4,0,True,
2,longcat_3p5b,cuda,3.5b,True,0,True,1904.8,1.9048,6.059,3.18,2229.9,14951.0,18.542,True,
2,longcat_3p5b,cuda,3.5b,True,1,False,1504.1,1.5041,6.059,4.03,2229.9,14950.9,0,True,
2,longcat_3p5b,cuda,3.5b,True,2,False,1472.1,1.4721,6.059,4.12,2228.3,14950.8,0,True,
3,longcat_1b,cuda,1b,True,0,True,1511.6,1.5116,17.323,11.46,2234.0,5848.5,13.996,True,
3,longcat_1b,cuda,1b,True,1,False,1221.2,1.2212,17.323,14.19,2232.2,5848.0,0,True,
3,longcat_1b,cuda,1b,True,2,False,1351.6,1.3516,17.323,12.82,2233.8,5848.5,0,True,
3,longcat_3p5b,cuda,3.5b,True,0,True,2648.2,2.6482,17.323,6.54,2231.7,15316.5,22.254,True,
3,longcat_3p5b,cuda,3.5b,True,1,False,2215.7,2.2157,17.323,7.82,2229.7,15315.9,0,True,
3,longcat_3p5b,cuda,3.5b,True,2,False,2187.1,2.1871,17.323,7.92,2231.3,15315.9,0,True,
4,longcat_1b,cuda,1b,True,0,True,1631.5,1.6315,6.485,3.98,2229.4,5495.6,15.017,True,
4,longcat_1b,cuda,1b,True,1,False,1286.3,1.2863,6.485,5.04,2229.4,5496.4,0,True,
4,longcat_1b,cuda,1b,True,2,False,1234.2,1.2342,6.485,5.25,2229.4,5496.1,0,True,
4,longcat_3p5b,cuda,3.5b,True,0,True,2242.0,2.242,6.485,2.89,2231.0,14963.5,20.991,True,
4,longcat_3p5b,cuda,3.5b,True,1,False,1773.0,1.773,6.485,3.66,2231.0,14963.1,0,True,
4,longcat_3p5b,cuda,3.5b,True,2,False,1708.9,1.7089,6.485,3.8,2231.0,14963.6,0,True,
