prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,fish_15,cpu,,True,0,True,13956.2,13.9562,1.904,0.14,4077.4,,54.362,True,
1,fish_15,cpu,,True,1,False,11536.3,11.5363,1.811,0.16,4168.2,,0,True,
1,fish_15,cpu,,True,2,False,18600.8,18.6008,3.158,0.17,4197.2,,0,True,
1,fish_15,cuda,,True,0,True,2962.5,2.9625,1.997,0.67,3913.2,1708.4,19.555,True,
1,fish_15,cuda,,True,1,False,2435.7,2.4357,2.136,0.88,4013.4,1708.4,0,True,
1,fish_15,cuda,,True,2,False,3691.6,3.6916,3.437,0.93,4001.3,1708.4,0,True,
1,vibevoice_7b,cuda,7b,True,0,True,1860.7,1.8607,2.267,1.22,2080.4,18053.8,30.276,True,
1,vibevoice_7b,cuda,7b,True,1,False,1642.2,1.6422,2.533,1.54,2098.6,18053.8,0,True,
1,vibevoice_7b,cuda,7b,True,2,False,13629.7,13.6297,22.0,1.61,2100.8,18053.8,0,True,
1,maya1,cpu,,False,0,True,45129.0,45.129,2.987,0.07,7322.9,,151.973,True,
1,maya1,cpu,,False,1,False,47314.1,47.3141,3.157,0.07,7446.8,,0,True,
1,maya1,cpu,,False,2,False,51788.1,51.7881,3.413,0.07,7448.2,,0,True,
1,maya1,cuda,,False,0,True,4980.6,4.9806,2.56,0.51,2415.0,6457.5,23.822,True,
1,maya1,cuda,,False,1,False,4598.6,4.5986,2.731,0.59,2467.6,6460.5,0,True,
1,maya1,cuda,,False,2,False,4899.8,4.8998,2.987,0.61,2467.9,6469.4,0,True,
1,styletts2,cpu,,True,0,True,1548.1,1.5481,3.223,2.08,2677.6,,9.456,True,
1,styletts2,cpu,,True,1,False,165.5,0.1655,2.973,17.96,2671.4,,0,True,
1,styletts2,cpu,,True,2,False,170.1,0.1701,3.623,21.3,2672.3,,0,True,
1,styletts2,cuda,,True,0,True,1537.3,1.5373,3.223,2.1,2658.7,1169.3,8.837,True,
1,styletts2,cuda,,True,1,False,184.7,0.1847,2.973,16.1,2652.8,1162.9,0,True,
1,styletts2,cuda,,True,2,False,164.5,0.1645,3.623,22.02,2653.6,1178.5,0,True,
1,zonos,cuda,,True,0,True,3934.6,3.9346,2.438,0.62,6663.6,3695.8,25.919,True,
1,zonos,cuda,,True,1,False,3549.7,3.5497,2.415,0.68,6761.4,3695.7,0,True,
1,zonos,cuda,,True,2,False,3452.6,3.4526,2.461,0.71,6761.4,3695.9,0,True,
1,openvoice,cpu,,True,0,True,1528.3,1.5283,2.159,1.41,,,10.44,True,
