prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,longcat_1b,cuda,1b,True,0,True,1832.0,1.832,2.475,1.35,2419.3,5825.5,32.659,True,
1,longcat_1b,cuda,1b,True,1,False,1491.4,1.4914,2.475,1.66,2419.3,5977.9,0,True,
1,longcat_1b,cuda,1b,True,2,False,1382.5,1.3825,2.475,1.79,2419.3,5976.9,0,True,
1,longcat_3p5b,cuda,3.5b,True,0,True,2458.0,2.458,2.475,1.01,2312.4,15293.6,23.416,True,
1,longcat_3p5b,cuda,3.5b,True,1,False,2197.0,2.197,2.475,1.13,2312.4,15446.0,0,True,
1,longcat_3p5b,cuda,3.5b,True,2,False,2183.0,2.183,2.475,1.13,2312.5,15446.1,0,True,
2,longcat_1b,cuda,1b,True,0,True,1531.4,1.5314,6.4,4.18,2312.0,5825.5,15.785,True,
2,longcat_1b,cuda,1b,True,1,False,1309.4,1.3094,6.4,4.89,2312.0,5977.9,0,True,
2,longcat_1b,cuda,1b,True,2,False,1243.4,1.2434,6.4,5.15,2312.0,5978.2,0,True,
2,longcat_3p5b,cuda,3.5b,True,0,True,2182.6,2.1826,6.4,2.93,2312.7,15293.6,22.422,True,
2,longcat_3p5b,cuda,3.5b,True,1,False,1912.6,1.9126,6.4,3.35,2310.8,15446.1,0,True,
2,longcat_3p5b,cuda,3.5b,True,2,False,1945.1,1.9451,6.4,3.29,2311.5,15446.0,0,True,
3,longcat_1b,cuda,1b,True,0,True,1622.5,1.6225,14.848,9.15,2311.5,5917.3,16.589,True,
3,longcat_1b,cuda,1b,True,1,False,1351.3,1.3513,14.848,10.99,2311.6,5978.0,0,True,
3,longcat_1b,cuda,1b,True,2,False,1403.0,1.403,14.848,10.58,2311.6,5977.0,0,True,
3,longcat_3p5b,cuda,3.5b,True,0,True,3102.3,3.1023,18.432,5.94,2314.1,15501.8,27.96,True,
3,longcat_3p5b,cuda,3.5b,True,1,False,2815.2,2.8152,18.432,6.55,2311.8,15502.8,0,True,
3,longcat_3p5b,cuda,3.5b,True,2,False,2813.4,2.8134,18.432,6.55,2313.5,15501.9,0,True,
4,longcat_1b,cuda,1b,True,0,True,1640.4,1.6404,6.912,4.21,2309.8,5825.5,17.808,True,
4,longcat_1b,cuda,1b,True,1,False,1363.7,1.3637,6.912,5.07,2309.8,5977.9,0,True,
4,longcat_1b,cuda,1b,True,2,False,1327.1,1.3271,6.912,5.21,2309.8,5978.2,0,True,
4,longcat_3p5b,cuda,3.5b,True,0,True,2606.4,2.6064,6.912,2.65,2312.8,15293.6,24.121,True,
4,longcat_3p5b,cuda,3.5b,True,1,False,2335.6,2.3356,6.912,2.96,2312.8,15446.1,0,True,
4,longcat_3p5b,cuda,3.5b,True,2,False,2343.7,2.3437,6.912,2.95,2310.8,15446.1,0,True,
