prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,qwentts_fast,cuda,base,True,0,True,13181.1,13.1811,1.68,0.13,2677.3,4811.3,25.774,True,
1,qwentts_fast,cuda,base,True,1,False,451.6,0.4516,1.44,3.19,2743.1,4804.2,0,True,
1,qwentts_fast,cuda,base,True,2,False,606.6,0.6066,2.08,3.43,2743.3,4824.0,0,True,
2,qwentts_fast,cuda,base,True,0,True,5971.3,5.9713,4.32,0.72,2542.6,4889.3,16.918,True,
2,qwentts_fast,cuda,base,True,1,False,1238.8,1.2388,4.56,3.68,2563.7,4896.7,0,True,
2,qwentts_fast,cuda,base,True,2,False,1208.2,1.2082,4.48,3.71,2563.7,4892.7,0,True,
3,qwentts_fast,cuda,base,True,0,True,8163.0,8.163,13.2,1.62,2553.1,5010.0,24.065,True,
3,qwentts_fast,cuda,base,True,1,False,3324.2,3.3242,12.88,3.87,2570.5,5010.0,0,True,
3,qwentts_fast,cuda,base,True,2,False,3420.2,3.4202,13.28,3.88,2571.8,5010.0,0,True,
4,qwentts_fast,cuda,base,True,0,True,6562.8,6.5628,6.72,1.02,2548.4,4959.2,18.288,True,
4,qwentts_fast,cuda,base,True,1,False,1472.4,1.4724,5.52,3.75,2568.9,4923.6,0,True,
4,qwentts_fast,cuda,base,True,2,False,1617.3,1.6173,6.08,3.76,2569.0,4940.0,0,True,
5,qwentts_fast,cuda,base,True,0,True,5781.8,5.7818,3.68,0.64,2552.8,4869.6,16.822,True,
5,qwentts_fast,cuda,base,True,1,False,1343.0,1.343,4.96,3.69,2571.9,4907.2,0,True,
5,qwentts_fast,cuda,base,True,2,False,1058.6,1.0586,3.84,3.63,2571.9,4875.1,0,True,
