prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,f5tts,cpu,,True,0,True,49839.0,49.839,1.888,0.04,2514.8,,160.285,True,
1,f5tts,cpu,,True,1,False,50078.3,50.0783,1.888,0.04,2600.5,,0,True,
1,f5tts,cpu,,True,2,False,50294.9,50.2949,1.888,0.04,2592.3,,0,True,
1,f5tts,cuda,,True,0,True,1235.9,1.2359,1.888,1.53,2731.6,772.7,13.358,True,
1,f5tts,cuda,,True,1,False,750.0,0.75,1.888,2.52,2398.5,772.7,0,True,
1,f5tts,cuda,,True,2,False,706.0,0.706,1.888,2.67,2406.0,772.7,0,True,
1,indextts,cpu,,True,0,True,3309.5,3.3095,3.111,0.94,3814.7,,25.553,True,
1,indextts,cpu,,True,1,False,2105.6,2.1056,2.647,1.26,3843.0,,0,True,
1,indextts,cpu,,True,2,False,2070.0,2.07,2.647,1.28,3843.1,,0,True,
1,indextts,cuda,,True,0,True,3952.4,3.9524,3.251,0.82,4088.4,7351.2,26.626,True,
1,indextts,cuda,,True,1,False,2478.2,2.4782,2.81,1.13,4106.7,7439.2,0,True,
1,indextts,cuda,,True,2,False,2670.8,2.6708,2.891,1.08,4121.5,7438.4,0,True,
1,dia,cuda,,True,0,True,4240.7,4.2407,0.406,0.1,4520.5,4589.8,18.452,True,
1,dia,cuda,,True,1,False,1096.8,1.0968,0.36,0.33,4721.2,4797.5,0,True,
1,dia,cuda,,True,2,False,1512.8,1.5128,0.592,0.39,4719.9,4797.0,0,True,
1,moss_tts_nano,cpu,,True,0,True,3500.1,3.5001,3.76,1.07,3014.8,,15.068,True,
1,moss_tts_nano,cpu,,True,1,False,2770.1,2.7701,3.28,1.18,3316.9,,0,True,
1,moss_tts_nano,cpu,,True,2,False,2443.0,2.443,2.64,1.08,3296.6,,0,True,
1,moss_tts_nano,cuda,,True,0,True,3095.7,3.0957,3.6,1.16,2477.6,771.1,14.221,True,
1,moss_tts_nano,cuda,,True,1,False,2057.0,2.057,3.28,1.59,2579.2,772.2,0,True,
1,moss_tts_nano,cuda,,True,2,False,2511.6,2.5116,4.0,1.59,2579.3,772.2,0,True,
1,moss_tts,cuda,,True,0,True,3774.6,3.7746,3.2,0.85,2060.1,23347.7,27.929,True,
1,moss_tts,cuda,,True,1,False,3179.2,3.1792,2.88,0.91,2162.7,23347.7,0,True,
1,moss_tts,cuda,,True,2,False,2796.0,2.796,2.88,1.03,2152.7,23347.7,0,True,
2,f5tts,cpu,,True,0,True,63665.8,63.6658,4.949,0.08,2550.5,,203.933,True,
2,f5tts,cpu,,True,1,False,65102.1,65.1021,4.949,0.08,2625.4,,0,True,
2,f5tts,cpu,,True,2,False,64432.2,64.4322,4.949,0.08,2625.9,,0,True,
2,f5tts,cuda,,True,0,True,1381.9,1.3819,4.949,3.58,2732.4,785.3,13.992,True,
2,f5tts,cuda,,True,1,False,918.6,0.9186,4.949,5.39,2400.7,785.3,0,True,
2,f5tts,cuda,,True,2,False,909.4,0.9094,4.949,5.44,2409.0,785.3,0,True,
2,indextts,cpu,,True,0,True,4787.3,4.7873,5.7,1.19,5675.7,,31.082,True,
2,indextts,cpu,,True,1,False,4077.8,4.0778,6.223,1.53,5696.0,,0,True,
2,indextts,cpu,,True,2,False,3934.2,3.9342,5.689,1.45,5710.6,,0,True,
2,indextts,cuda,,True,0,True,5193.0,5.193,5.19,1.0,4101.4,7351.2,31.273,True,
2,indextts,cuda,,True,1,False,3803.3,3.8033,4.807,1.26,4121.4,7438.7,0,True,
2,indextts,cuda,,True,2,False,4441.0,4.441,5.503,1.24,4137.0,7437.7,0,True,
2,dia,cuda,,True,0,True,10245.5,10.2455,4.331,0.42,4507.7,4589.8,36.942,True,
2,dia,cuda,,True,1,False,8176.0,8.176,4.377,0.54,4708.0,4800.2,0,True,
2,dia,cuda,,True,2,False,8506.8,8.5068,4.586,0.54,4708.3,4797.0,0,True,
2,moss_tts_nano,cpu,,True,0,True,4849.6,4.8496,5.76,1.19,3008.4,,19.414,True,
2,moss_tts_nano,cpu,,True,1,False,3670.4,3.6704,4.72,1.29,3312.3,,0,True,
2,moss_tts_nano,cpu,,True,2,False,4279.3,4.2793,5.52,1.29,3309.1,,0,True,
2,moss_tts_nano,cuda,,True,0,True,4541.8,4.5418,6.16,1.36,2462.8,771.1,17.872,True,
2,moss_tts_nano,cuda,,True,1,False,3356.5,3.3565,5.6,1.67,2564.2,772.2,0,True,
2,moss_tts_nano,cuda,,True,2,False,3395.9,3.3959,5.68,1.67,2564.2,772.2,0,True,
2,moss_tts,cuda,,True,0,True,4314.0,4.314,5.68,1.32,2065.4,23359.0,27.58,True,
2,moss_tts,cuda,,True,1,False,3747.9,3.7479,5.36,1.43,2168.7,23359.0,0,True,
2,moss_tts,cuda,,True,2,False,3282.1,3.2821,4.4,1.34,2159.3,23359.0,0,True,
3,f5tts,cpu,,True,0,True,107151.0,107.151,13.567,0.13,2773.8,,325.991,True,
3,f5tts,cpu,,True,1,False,104442.2,104.4422,13.567,0.13,2890.4,,0,True,
