prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,echo,cuda,,True,0,True,2807.2,2.8072,2.879,1.03,1989.8,9600.4,15.27,True,
1,echo,cuda,,True,1,False,2365.9,2.3659,2.879,1.22,2001.5,9600.4,0,True,
1,echo,cuda,,True,2,False,2208.6,2.2086,2.879,1.3,2001.5,9600.4,0,True,
2,echo,cuda,,True,0,True,2925.4,2.9254,5.155,1.76,1989.5,9600.4,15.686,True,
2,echo,cuda,,True,1,False,2162.8,2.1628,5.155,2.38,1999.8,9600.4,0,True,
2,echo,cuda,,True,2,False,2161.4,2.1614,5.155,2.38,1999.8,9600.4,0,True,
3,echo,cuda,,True,0,True,2868.6,2.8686,15.279,5.33,1990.5,9600.4,16.919,True,
3,echo,cuda,,True,1,False,2115.6,2.1156,15.279,7.22,2002.5,9600.4,0,True,
3,echo,cuda,,True,2,False,2169.1,2.1691,15.279,7.04,2002.5,9600.4,0,True,
4,echo,cuda,,True,0,True,2758.1,2.7581,6.502,2.36,1989.1,9600.4,15.742,True,
4,echo,cuda,,True,1,False,2336.3,2.3363,6.502,2.78,1999.4,9600.4,0,True,
4,echo,cuda,,True,2,False,2334.6,2.3346,6.502,2.78,1999.4,9600.4,0,True,
