prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,neutts_air,cuda,air,True,0,True,1080.2,1.0802,0.36,0.33,3520.1,3335.9,14.182,True,
1,neutts_air,cuda,air,True,1,False,316.1,0.3161,0.28,0.89,3529.5,3335.8,0,True,
1,neutts_air,cuda,air,True,2,False,446.9,0.4469,0.54,1.21,3538.5,3336.0,0,True,
1,neutts_nano,cuda,nano,True,0,True,688.1,0.6881,0.44,0.64,2525.3,3335.9,13.862,True,
1,neutts_nano,cuda,nano,True,1,False,306.4,0.3654,0.66,1.81,2537.4,3336.1,0,True,
1,neutts_nano,cuda,nano,True,2,False,313.3,0.3786,0.68,1.8,2544.9,3336.1,0,True,
1,chatterbox,cuda,,True,0,True,2738.0,2.738,2.24,0.82,3018.6,3478.7,17.328,True,
1,chatterbox,cuda,,True,1,False,1220.0,1.22,1.76,1.44,3024.7,3702.0,0,True,
1,chatterbox,cuda,,True,2,False,1241.1,1.2411,1.8,1.45,3028.2,3702.0,0,True,
1,f5tts,cuda,,True,0,True,1275.7,1.2757,1.888,1.48,2727.7,772.7,12.307,True,
1,f5tts,cuda,,True,1,False,782.8,0.7828,1.888,2.41,2326.6,772.7,0,True,
1,f5tts,cuda,,True,2,False,795.6,0.7956,1.888,2.37,2335.4,772.7,0,True,
1,coqui,cuda,,True,0,True,1462.0,1.462,2.87,1.96,2346.3,1905.7,18.02,True,
1,coqui,cuda,,True,1,False,635.3,0.6353,2.411,3.8,2348.0,1905.9,0,True,
1,coqui,cuda,,True,2,False,483.3,0.4833,2.038,4.22,2321.5,1905.9,0,True,
1,omnivoice,cuda,,True,0,True,1256.4,1.2564,2.65,2.11,2304.7,2475.6,9.467,True,
1,omnivoice,cuda,,True,1,False,831.1,0.8311,2.63,3.16,2308.3,2475.6,0,True,
1,omnivoice,cuda,,True,2,False,837.4,0.8374,2.48,2.96,2308.9,2475.6,0,True,
1,voxcpm,cuda,,True,0,True,4023.1,4.0231,2.4,0.6,9767.1,5843.9,22.547,True,
1,voxcpm,cuda,,True,1,False,1853.5,1.8535,2.08,1.12,9769.4,6027.9,0,True,
1,voxcpm,cuda,,True,2,False,1371.3,1.3713,1.6,1.17,9770.7,6028.0,0,True,
1,qwentts,cuda,base,True,0,True,4420.1,4.4201,1.76,0.4,2461.9,4544.4,19.159,True,
1,qwentts,cuda,base,True,1,False,2861.6,2.8616,1.68,0.59,2476.3,4542.1,0,True,
1,qwentts,cuda,base,True,2,False,3632.4,3.6324,2.16,0.59,2477.2,4556.4,0,True,
1,indextts,cuda,,True,0,True,3905.5,3.9055,2.508,0.64,4101.5,7351.2,27.685,True,
1,indextts,cuda,,True,1,False,2723.6,2.7236,2.786,1.02,4109.5,7438.9,0,True,
1,indextts,cuda,,True,2,False,2470.5,2.4705,2.31,0.94,4123.5,7438.5,0,True,
1,sesame,cuda,,gated,0,True,8443.1,8.4431,3.28,0.39,2477.2,3624.4,27.179,True,
1,sesame,cuda,,gated,1,False,5224.0,5.224,2.48,0.47,2489.4,3664.5,0,True,
1,sesame,cuda,,gated,2,False,5421.6,5.4216,2.64,0.49,2528.9,3664.5,0,True,
1,mars5,cuda,,True,0,True,32059.5,32.0595,0.405,0.01,2269.8,6603.2,101.248,True,
1,mars5,cuda,,True,1,False,30154.3,30.1543,0.573,0.02,3369.3,6565.5,0,True,
1,mars5,cuda,,True,2,False,29966.6,29.9666,0.453,0.02,3369.9,6555.0,0,True,
2,neutts_air,cuda,air,True,0,True,1210.9,4.0316,5.32,1.32,3569.7,3336.1,23.422,True,
2,neutts_air,cuda,air,True,1,False,527.3,2.5411,3.56,1.4,3594.5,3336.1,0,True,
2,neutts_air,cuda,air,True,2,False,458.2,4.6752,7.4,1.58,3657.3,3336.1,0,True,
2,neutts_nano,cuda,nano,True,0,True,768.8,2.1845,4.68,2.14,3223.4,3336.1,16.567,True,
2,neutts_nano,cuda,nano,True,1,False,315.7,1.04,2.52,2.42,3242.7,3336.1,0,True,
2,neutts_nano,cuda,nano,True,2,False,312.7,1.2169,3.16,2.6,3267.7,3336.1,0,True,
2,chatterbox,cuda,,True,0,True,3254.6,3.2546,4.08,1.25,3086.7,3507.6,20.233,True,
2,chatterbox,cuda,,True,1,False,2398.1,2.3981,4.76,1.98,3094.6,3701.3,0,True,
2,chatterbox,cuda,,True,2,False,2454.4,2.4544,4.84,1.97,3097.8,3703.7,0,True,
2,f5tts,cuda,,True,0,True,1406.5,1.4065,4.949,3.52,2729.4,785.3,13.027,True,
2,f5tts,cuda,,True,1,False,947.4,0.9474,4.949,5.22,2329.4,785.3,0,True,
2,f5tts,cuda,,True,2,False,905.5,0.9055,4.949,5.47,2338.4,785.3,0,True,
2,coqui,cuda,,True,0,True,2065.7,2.0657,6.166,2.98,2300.0,1953.0,20.348,True,
2,coqui,cuda,,True,1,False,1290.4,1.2904,5.057,3.92,2301.7,1930.7,0,True,
2,coqui,cuda,,True,2,False,1331.6,1.3316,5.43,4.08,2275.9,1938.5,0,True,
