prompt_id,model,device,variant,can_clone,run_index,is_cold,ttfa_ms,gen_s,audio_s,rtf,peak_mem_mb,peak_vram_mb,wall_s,ok,error
1,fish_15,cpu,,True,0,True,11310.6,11.3106,1.858,0.16,4046.2,,44.289,True,
1,fish_15,cpu,,True,1,False,10654.8,10.6548,1.858,0.17,4147.9,,0,True,
1,fish_15,cpu,,True,2,False,12462.6,12.4626,2.136,0.17,4188.2,,0,True,
1,fish_15,cuda,,True,0,True,2795.5,2.7955,1.904,0.68,3902.3,1708.4,17.409,True,
1,fish_15,cuda,,True,1,False,2196.7,2.1967,1.858,0.85,4002.1,1708.4,0,True,
1,fish_15,cuda,,True,2,False,2116.7,2.1167,1.858,0.88,4002.9,1708.4,0,True,
1,vibevoice_7b,cuda,7b,True,0,True,2106.9,2.1069,2.667,1.27,2062.9,18053.8,18.754,True,
1,vibevoice_7b,cuda,7b,True,1,False,1484.7,1.4847,2.267,1.53,2082.0,18053.8,0,True,
1,vibevoice_7b,cuda,7b,True,2,False,1865.4,1.8654,2.933,1.57,2082.0,18053.8,0,True,
1,styletts2,cpu,,True,0,True,1509.8,1.5098,3.548,2.35,2693.5,,9.34,True,
1,styletts2,cpu,,True,1,False,129.4,0.1294,3.298,25.49,2713.1,,0,True,
1,styletts2,cpu,,True,2,False,128.1,0.1281,3.948,30.83,2713.1,,0,True,
1,styletts2,cuda,,True,0,True,1494.8,1.4948,3.548,2.37,2642.1,1171.5,8.911,True,
1,styletts2,cuda,,True,1,False,141.4,0.1414,3.298,23.32,2662.6,1215.0,0,True,
1,styletts2,cuda,,True,2,False,139.2,0.1392,3.948,28.36,2663.1,1220.4,0,True,
1,zonos,cpu,,True,0,True,18999.1,18.9991,2.415,0.13,8199.7,,70.485,True,
1,zonos,cpu,,True,1,False,18544.0,18.544,2.403,0.13,8298.6,,0,True,
1,zonos,cpu,,True,2,False,18650.8,18.6508,2.426,0.13,8302.8,,0,True,
1,zonos,cuda,,True,0,True,3850.3,3.8503,2.334,0.61,6707.1,3695.4,25.703,True,
1,zonos,cuda,,True,1,False,3630.9,3.6309,2.577,0.71,6807.0,3696.4,0,True,
1,zonos,cuda,,True,2,False,3196.9,3.1969,2.276,0.71,6807.0,3693.8,0,True,
1,openvoice,cpu,,True,0,True,1484.5,1.4845,2.09,1.41,,,10.433,True,
1,openvoice,cpu,,True,1,False,513.7,0.5137,2.125,4.14,,,0,True,
1,openvoice,cpu,,True,2,False,543.5,0.5435,2.159,3.97,,,0,True,
1,openvoice,cuda,,True,0,True,1427.4,1.4274,2.136,1.5,,988.0,10.047,True,
1,openvoice,cuda,,True,1,False,123.5,0.1235,2.136,17.3,,988.4,0,True,
1,openvoice,cuda,,True,2,False,172.8,0.1728,2.183,12.63,,992.2,0,True,
2,fish_15,cpu,,True,0,True,26286.1,26.2861,4.783,0.18,4102.2,,97.288,True,
2,fish_15,cpu,,True,1,False,24235.5,24.2355,4.505,0.19,4341.5,,0,True,
2,fish_15,cpu,,True,2,False,36436.1,36.4361,6.78,0.19,4356.8,,0,True,
2,fish_15,cuda,,True,0,True,6337.5,6.3375,5.526,0.87,3908.7,1708.4,27.998,True,
2,fish_15,cuda,,True,1,False,5833.7,5.8337,5.573,0.96,4008.2,1708.4,0,True,
2,fish_15,cuda,,True,2,False,5141.1,5.1411,4.923,0.96,4015.8,1708.4,0,True,
2,vibevoice_7b,cuda,7b,True,0,True,3115.3,3.1153,4.267,1.37,2064.6,18053.9,23.626,True,
2,vibevoice_7b,cuda,7b,True,1,False,3467.8,3.4678,5.467,1.58,2084.2,18053.9,0,True,
2,vibevoice_7b,cuda,7b,True,2,False,3529.3,3.5293,5.6,1.59,2084.3,18053.9,0,True,
2,styletts2,cpu,,True,0,True,1619.0,1.619,7.498,4.63,2690.1,,9.727,True,
2,styletts2,cpu,,True,1,False,180.8,0.1808,7.398,40.92,2692.5,,0,True,
2,styletts2,cpu,,True,2,False,165.0,0.165,7.973,48.31,2695.2,,0,True,
2,styletts2,cuda,,True,0,True,1620.9,1.6209,7.498,4.63,2688.4,1271.2,9.534,True,
2,styletts2,cuda,,True,1,False,180.2,0.1802,7.398,41.06,2691.3,1268.6,0,True,
2,styletts2,cuda,,True,2,False,165.1,0.1651,7.973,48.3,2693.1,1282.7,0,True,
2,zonos,cpu,,True,0,True,49092.1,49.0921,5.735,0.12,7467.3,,158.664,True,
2,zonos,cpu,,True,1,False,49179.7,49.1797,5.724,0.12,7625.1,,0,True,
2,zonos,cpu,,True,2,False,45443.0,45.443,5.724,0.13,7591.4,,0,True,
2,zonos,cuda,,True,0,True,8382.6,8.3826,5.724,0.68,6626.1,3781.2,39.415,True,
2,zonos,cuda,,True,1,False,7830.6,7.8306,5.735,0.73,6724.4,3782.0,0,True,
2,zonos,cuda,,True,2,False,7876.2,7.8762,5.712,0.73,6725.1,3780.4,0,True,
2,openvoice,cpu,,True,0,True,2075.4,2.0754,4.876,2.35,,,12.186,True,
2,openvoice,cpu,,True,1,False,1007.3,1.0073,4.853,4.82,,,0,True,
2,openvoice,cpu,,True,2,False,1010.6,1.0106,4.865,4.81,,,0,True,
2,openvoice,cuda,,True,0,True,1419.5,1.4195,4.876,3.44,,1060.4,10.723,True,
2,openvoice,cuda,,True,1,False,260.3,0.2603,4.899,18.82,,1064.5,0,True,
2,openvoice,cuda,,True,2,False,407.0,0.407,4.783,11.75,,1057.1,0,True,
3,fish_15,cpu,,True,0,True,84505.8,84.5058,15.464,0.18,4540.4,,310.895,True,
3,fish_15,cpu,,True,1,False,106054.4,106.0544,19.04,0.18,4704.0,,0,True,
3,fish_15,cpu,,True,2,False,108250.2,108.2502,20.434,0.19,4975.0,,0,True,
3,fish_15,cuda,,True,0,True,18026.7,18.0267,17.229,0.96,3912.3,1803.9,70.91,True,
3,fish_15,cuda,,True,1,False,20234.6,20.2346,19.876,0.98,4016.8,1783.0,0,True,
